month_date_yyyymm,state,state_id,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
201908,Minnesota,MN,292200,-0.0103,0.0382,21976,0.0145,0.0888,51,0.0988,-0.0552,11600,-0.0684,-0.0163,292,-0.0932,-0.893,6884,-0.0015,-0.3242,9803,-0.0603,-0.1863,145,-0.0038,0.0434,2033,-0.0068,-0.0302,377166,-0.0108,0.0075,31692,-0.0115,-0.0169,0.4461,-0.0355,-0.1508,0
201908,Arizona,AZ,353520,0.0101,0.0869,21667,-0.0327,-0.0971,58,-0.0163,0.0276,11852,0.0082,-0.1115,1288,0.301,0.1065,8804,-0.0321,-0.2452,14831,-0.0287,0.9666,174,0.0068,0.0635,2120,0.0014,0.0184,543421,0.0077,0.0968,36434,-0.0312,0.168,0.6845,0.0028,0.3702,0
201908,South Carolina,SC,283609,-0.0068,0.0313,27445,-0.0055,-0.0166,78,0.0311,-0.0143,9836,-0.04,-0.0634,672,-0.2075,-0.5088,8184,-0.0262,-0.0521,10716,-0.0289,0.0331,138,-0.0036,0.0505,2057,-0.0072,-0.0117,428719,-0.0021,0.0429,38004,-0.0127,-0.0048,0.3905,-0.0094,0.0188,0
201908,Arkansas,AR,193564,-0.0069,0.0749,13423,-0.0078,-0.1233,82,0.0227,0.0292,4220,-0.0551,-0.0606,148,0.1212,0.3704,2892,-0.0455,-0.1019,2878,-0.0459,0.093,99,0,0.0261,1990,-0.0045,0.0122,263469,-0.0037,0.0633,16197,-0.0146,-0.0937,0.2144,-0.0086,0.0424,0
201908,Montana,MT,357273,-0.0074,0.0508,6638,-0.0059,-0.167,77,0.1199,-0.0156,2156,-0.1069,-0.0173,48,0.2,-0.4545,1412,-0.1327,-0.2537,2030,-0.0449,0.0268,170,0.005,0.0566,2213,-0.0036,0.0023,596477,0.0058,0.032,8638,-0.0152,-0.1289,0.3058,-0.0125,0.0577,0
201908,Nevada,NV,341773,0.0039,-0.0234,13014,-0.0101,0.4297,49,0.0227,0.2919,6280,-0.0539,-0.0784,264,0.0732,-0.3973,5596,-0.0502,0.3211,3300,-0.0342,0.979,180,0.0025,-0.0011,1905,-0.003,-0.0338,565254,0.0051,-0.049,16304,-0.0152,0.5149,0.2536,-0.0063,0.0704,0
201907,Florida,FL,330000,0,0.0069,135193,-0.0321,0.0081,82,0,0.038,45840,-0.0228,-0.0318,3198,-0.1205,-0.4825,36000,-0.0703,-0.338,55595,-0.0493,0.0497,183,0,0.0251,1771,-0.0006,-0.0142,625294,-0.005,0.0163,190512,-0.0367,0.0202,0.4112,-0.0074,0.0163,0
201907,Alabama,AL,236000,0.0043,0.0977,20893,0.0013,-0.1214,74,0.0423,-0.0573,7950,-0.0403,-0.0063,450,-0.1541,-0.2268,5016,0.0547,-0.1659,2627,0.0151,0.153,109,0.0009,0.0728,2032,0.0035,0.0145,309141,0,0.0836,23512,0.0038,-0.0965,0.1257,0.0017,0.0299,0
201907,Alaska,AK,298500,-0.0017,0.0474,3557,0.0425,-0.1031,65,0.0833,0.04,1312,-0.0381,-0.0561,24,0,-0.0769,1280,0.1111,-0.0405,,,,166,-0.0055,0.0005,1810,0.0056,0.0258,331391,-0.0019,0.0162,3557,0.0425,-0.1031,,,,0
201907,Delaware,DE,324925,0.0001,0.0834,4675,-0.0362,-0.1188,85,0.0625,0.018,1582,-0.065,-0.0991,124,-0.0606,-0.3922,1120,-0.0071,-0.1054,505,-0.0363,1.0998,154,0.0042,0.0506,2043,0.0042,0.0212,423255,0.0034,0.0932,5171,-0.0367,-0.0668,0.108,0,0.0627,0
201907,Pennsylvania,PA,225000,-0.0153,0.0469,42886,0.0269,-0.064,65,0.075,-0.0153,18062,-0.0796,-0.0566,490,-0.0504,-0.3936,13284,0.0256,-0.0762,11442,-0.073,0.2315,122,-0.0071,0.0455,1850,-0.0048,0.0112,317832,-0.0117,0.0355,53894,-0.001,-0.0206,0.2668,-0.0288,0.064,0
201907,Illinois,IL,264950,-0.0183,0.0602,56272,0.0386,0.0068,52,0.04,-0.0095,25778,-0.2367,-0.0029,360,-0.0722,-0.8626,20252,0.0405,-0.2689,25222,-0.0529,-0.0129,133,-0.0175,0.0586,1880,0.0029,-0.0019,380245,-0.0153,0.0171,81405,0.0086,0.0003,0.4482,-0.0433,-0.009,0
201907,Washington,WA,475000,-0.0104,0.092,18534,0.0234,-0.0068,43,0.1622,0.1781,16800,-0.0118,0.036,404,-0.0982,-0.8583,7102,0.1104,-0.1615,11389,-0.0409,0.0656,228,-0.0089,0.1013,2103,0.0062,-0.0038,655732,-0.0148,0.07,29885,-0.0045,0.0186,0.6145,-0.0412,0.0417,0
201907,Minnesota,MN,295233,-0.0156,0.031,21661,0.0377,0.1115,46,0.0952,-0.0515,12452,-0.1134,-0.0161,322,0.2197,-0.8935,6894,0.0725,-0.2849,10432,-0.051,-0.1825,146,-0.0058,0.0426,2047,-0.0044,-0.0294,381292,-0.015,0.0047,32061,0.0084,-0.0035,0.4816,-0.045,-0.1732,0
201907,Oregon,OR,429900,0,0.0068,16841,0.0374,0.0351,50,0.1628,0,9010,-0.0579,-0.0673,280,-0.2045,-0.0345,6490,0.1656,0.0795,2463,0.0344,0.0222,219,-0.0054,0.0252,2000,-0.0005,-0.0126,552686,-0.0028,-0.0152,19287,0.0375,0.0355,0.1463,-0.0004,-0.0018,0
201907,Arkansas,AR,194900,-0.0005,0.0831,13528,-0.0054,-0.1118,80,0.0667,0.0256,4466,-0.0688,-0.0926,132,0.1,-0.2667,3030,0.0264,-0.0363,3017,-0.0068,0.0843,99,-0.0041,0.0312,1999,0.0023,0.0194,264435,0.0013,0.0652,16437,-0.0082,-0.084,0.223,-0.0003,0.0403,0
201907,New Hampshire,NH,338500,-0.0015,0.0596,5910,0.0714,-0.1111,56,0.11,-0.0513,2658,-0.1827,-0.0473,44,-0.45,-0.3714,1566,0.0966,-0.1517,2455,-0.0035,-0.0576,167,-0.0095,0.0517,2010,0.0007,0.013,449123,-0.008,0.0438,8327,0.037,-0.0981,0.4153,-0.0312,0.0236,0
201907,Colorado,CO,479000,-0.0019,0.0331,24976,0.0763,0.1308,48,0.0795,0.0215,13376,-0.1417,0.0223,624,0.0263,-0.4179,10346,0.1251,0.2013,13434,-0.0237,0.0434,202,0.0034,0.063,2382,-0.0025,-0.0256,875822,0.0056,-0.0267,38287,0.0319,0.0988,0.5379,-0.0551,-0.0451,0
201907,Louisiana,LA,230000,-0.0081,0.0268,19412,0.0109,-0.02,82,0.0449,0.094,5706,-0.0565,-0.0332,146,-0.2551,-0.2065,5132,-0.0621,-0.0796,3864,-0.0254,0.0637,118,-0.0018,0.0161,1954,-0.0036,0.0163,304613,-0.0034,0.0302,23281,0.003,-0.0072,0.199,-0.0074,0.0157,0
201907,North Dakota,ND,236165,-0.0119,-0.0137,3839,0.0014,0.0054,66,0.1293,0.0077,1154,-0.1515,-0.0648,22,-0.3125,-0.0833,996,-0.0743,-0.0178,251,-0.0233,0.0937,112,-0.0036,0.0015,2146,-0.0042,-0.0138,279072,0.0031,-0.0115,4091,0.0004,0.0107,0.0654,-0.0017,0.0053,0
201907,Michigan,MI,229900,-0.0004,0.0844,40347,0.0775,0.0206,49,0.0889,-0.0392,20592,-0.0549,-0.0588,432,0.3171,-0.4504,13654,0.1894,0.0432,6172,0.0013,0.3641,129,-0.0047,0.0627,1729,-0.0017,0.0162,322511,-0.0024,0.0553,46402,0.0648,0.055,0.153,-0.0116,0.0385,0
201907,Missouri,MO,210450,-0.0207,0.0642,22532,0.0264,-0.0992,64,0.0583,0.0079,10856,-0.0437,-0.0223,190,-0.4477,-0.7625,6850,0.0267,-0.2379,9381,-0.0263,-0.0627,113,-0.0046,0.0686,1810,-0.0112,-0.0117,285454,-0.0089,0.0362,31811,0.0082,-0.0912,0.4163,-0.0225,0.0162,0
201907,Nebraska,NE,241500,-0.0139,0.0096,5209,0.0322,-0.0043,47,0.0814,0.0568,3066,-0.0584,-0.0437,62,-0.3542,0.069,1552,0.1117,0.0823,445,-0.0563,-0.6566,117,-0.0055,0.016,2025,0.0045,0.0318,290937,0.0001,-0.0125,5650,0.0243,-0.133,0.0853,-0.008,-0.1621,0
201907,Rhode Island,RI,377000,0.0056,0.0192,3528,-0.0008,-0.0801,53,0.117,0.129,1680,-0.1322,-0.1583,18,-0.4375,-0.948,900,-0.0217,-0.4539,2487,-0.076,0.0226,223,0.0096,0.0354,1680,-0.0047,-0.0025,624722,0.0224,0.0377,5954,-0.0361,-0.0458,0.7048,-0.0573,0.0708,0
201907,District of Columbia,DC,649900,0,0.0092,1572,-0.032,0.0393,37,0.1212,0,1074,-0.1609,-0.0289,14,0.1667,0.1667,498,-0.1414,0.1581,278,-0.0781,-0.2678,494,-0.0111,-0.0651,1459,-0.0017,0.1279,955666,-0.0261,-0.0091,1841,-0.0431,-0.0262,0.1765,-0.0088,-0.0741,0
201907,West Virginia,WV,174900,0,0.0364,7827,0.017,-0.0569,86,0.0823,-0.0229,2066,-0.0777,-0.0866,84,0,0.3125,1646,-0.0226,-0.0529,1846,-0.038,0.0748,93,-0.0062,0.0218,1820,0.0047,0.01,232958,-0.0113,0.0101,9662,0.0075,-0.0334,0.2359,-0.0135,0.0289,0
201907,Ohio,OH,195000,-0.0102,0.0839,29271,0.0545,-0.0954,51,0.0408,0,17878,-0.0271,-0.0409,460,-0.0086,-0.6966,11874,0.1369,-0.2078,19894,-0.0286,-0.0116,106,-0.0086,0.1023,1806,0.0033,-0.0289,272386,-0.0084,0.0446,49026,0.0139,-0.0629,0.6796,-0.0581,0.0576,0
201907,Hawaii,HI,683000,-0.0173,-0.0173,6022,0.0104,0.0742,97,0.2436,0.2278,6710,2.4516,2.1267,58,0.45,0,1112,-0.0314,0.0258,977,-0.037,-0.0196,505,-0.0196,0.0058,1359,0.007,-0.0216,1327272,-0.0069,0.0333,6991,0.0012,0.0605,0.1622,-0.008,-0.0155,1
201907,Montana,MT,359950,0.0001,0.0374,6678,0.0579,-0.1449,69,0.0615,-0.0417,2414,-0.0993,0.0505,40,-0.0909,-0.4737,1628,0.3172,-0.1171,2126,-0.0182,0.0798,170,0.005,0.0446,2221,0.0016,-0.0016,593043,-0.0012,0.022,8771,0.0322,-0.0988,0.3183,-0.0247,0.0662,0
201907,Georgia,GA,284900,-0.0004,0.0112,52291,0.0175,0.1039,66,0.0313,0.0732,21610,-0.0609,0.0092,1734,-0.0493,-0.6759,15312,0.0005,-0.2824,22759,-0.0262,0.0409,121,0.0007,0.0634,2382,-0.0074,-0.0032,390979,-0.0028,0.0116,74125,-0.0022,0.0819,0.4352,-0.0195,-0.0263,0
201907,New Jersey,NJ,381625,-0.0088,0.0692,44601,-0.0056,-0.0162,64,0.114,0.0496,15794,-0.1075,-0.0804,346,0.0422,0.1382,11574,-0.0432,-0.0244,1098,-0.1092,0.6554,193,-0.0067,0.0399,1908,0.0021,0.0314,550718,-0.0043,0.0333,45650,-0.0083,-0.0065,0.0246,-0.0029,0.01,0
201907,Maine,ME,261250,0.0052,0.0645,8976,0.0666,-0.1207,64,-0.0154,-0.1579,3434,-0.0973,0.035,72,0.5,0.3333,2170,0.2705,-0.0598,976,0.1213,-0.3185,154,0.018,0.064,1712,-0.0023,0.0043,385387,0.006,0.0652,9943,0.0714,-0.146,0.1087,0.0053,-0.0315,0
201907,Indiana,IN,219900,0,0.1574,17848,0.0661,-0.1179,53,0.0294,0.05,11100,-0.0219,0.0191,268,0.0152,0,7122,0.1276,-0.044,7489,-0.0342,0.9677,99,-0.0004,0.0635,2070,-0.0058,0.0248,288027,0.0137,0.1043,25298,0.0316,0.0555,0.4196,-0.0436,0.2315,0
201907,Idaho,ID,364973,0.0138,0.118,7800,0.0725,-0.0805,46,0.15,-0.0707,4540,-0.0643,-0.0031,194,0.5645,-0.2049,2506,0.1228,0.0121,852,-0.0053,0.6006,171,0.0106,0.0912,2202,-0.0036,0.023,559204,0.0021,0.0857,8630,0.0631,-0.0403,0.1092,-0.0085,0.0465,0
201907,North Carolina,NC,319450,-0.0017,0.0931,43245,0.0085,-0.1056,72,0.0672,-0.0654,17920,-0.0486,-0.0061,958,-0.2516,-0.521,12658,0.0605,-0.1532,18250,-0.0248,0.0667,144,-0.0036,0.1038,2234,-0.007,0.0114,422567,-0.0082,0.0786,61377,-0.0025,-0.0604,0.422,-0.0144,0.0682,0
201907,Tennessee,TN,294370,0.003,0.0905,25228,0.0178,-0.0845,54,0.0588,0,13300,-0.0128,-0.0139,710,0.1164,0.0085,7650,0.0316,-0.0832,11043,-0.0293,0.0497,134,0.0019,0.0667,2229,-0.0013,0.031,393590,-0.0008,0.0741,36183,0.0035,-0.0487,0.4377,-0.0212,0.056,0
201907,New Mexico,NM,259944,0.0036,0.0803,8365,0.0144,-0.1518,72,-0.0338,-0.0403,3164,-0.096,-0.0294,112,0.12,-0.5591,2166,0.0434,-0.3392,3582,-0.0818,0.3406,131,0.0065,0.0594,2000,0,0.0152,384146,0.0023,0.0505,11925,-0.0033,-0.0488,0.4282,-0.0449,0.1573,0
201907,Kansas,KS,199250,-0.0038,0.0776,9771,0.0257,-0.0614,63,0.0417,0.0417,4736,-0.075,0.0667,92,-0.303,-0.4177,2988,0.0361,-0.0686,1389,0.0739,0.0886,96,0.0023,0.0927,2048,-0.0182,0.0052,283738,-0.0133,0.0481,11148,0.0321,-0.0449,0.1421,0.0064,0.0196,0
201907,Vermont,VT,285000,0,0.0189,5215,0.07,-0.083,89,-0.1442,-0.0532,1276,-0.1538,-0.0078,28,-0.125,0,918,0.1475,0.0088,978,-0.001,0.0072,145,0.003,0.0229,2002,-0.0005,-0.0048,402868,0.006,0.0267,6194,0.0532,-0.0689,0.1875,-0.0133,0.0168,0
201907,California,CA,596444,-0.0043,0.0492,83029,0.0238,0.0533,49,0.0778,0.2597,46316,-0.1137,-0.1046,1994,-0.045,-0.7578,28684,0.0182,-0.1612,44188,-0.0031,0.4695,325,-0.0052,0.0431,1886,-0.0016,0.0064,1107036,-0.0009,0.062,126687,0.0126,0.1678,0.5322,-0.0144,0.1507,0
201907,South Dakota,SD,239900,0,0.0385,4000,0.0263,0.0378,47,0.093,-0.06,1568,-0.0644,0.0769,20,-0.2857,-0.2308,846,0.2441,0.2589,254,-0.0039,-0.115,123,-0.0013,0.037,1975,-0.004,-0.0005,297310,-0.0019,0.0363,4196,0.0263,0.0282,0.0635,-0.0019,-0.011,0
201907,South Carolina,SC,285542,-0.015,0.0365,27597,0.0028,-0.0153,76,0.027,-0.0256,10246,-0.0435,0.0211,848,-0.1654,-0.4592,8404,0.0616,-0.0564,11035,-0.0148,0.0251,138,-0.0051,0.0583,2072,-0.0067,-0.0133,429613,-0.0082,0.0391,38494,-0.0015,-0.0053,0.3999,-0.0071,0.0158,0
201907,Wisconsin,WI,256950,-0.0114,0.0711,19458,0.0603,-0.0622,57,0.066,-0.0504,9084,-0.1006,-0.0259,146,0.3036,-0.843,5630,0.1509,-0.1516,9705,-0.0519,0.0037,133,-0.0038,0.0537,1849,-0.0005,0.0262,334753,-0.0047,0.0607,28937,0.0165,-0.0423,0.4988,-0.059,0.0328,0
201907,Texas,TX,299375,-0.0021,0.0029,106855,0.0264,0.0366,57,0.0179,0.027,45896,-0.0626,0.0186,3444,0.1196,-0.4256,41362,0.0807,-0.0804,43623,-0.013,0.053,131,-0.0036,0.0376,2282,-0.0057,-0.0204,417395,-0.0131,0.0142,150108,0.0149,0.0408,0.4082,-0.0163,0.0064,0
201907,Connecticut,CT,384500,-0.0245,0.0406,17773,0.0073,-0.0711,68,0.125,-0.0182,5670,-0.1573,-0.0334,106,0.1042,-0.0702,5188,-0.0393,-0.0211,4496,-0.0795,-0.0006,173,-0.0096,-0.0365,2189,-0.0124,0.0856,733310,-0.0275,0.027,22188,-0.0098,-0.0593,0.2529,-0.0239,0.0178,0
201907,Nevada,NV,340434,0.0016,-0.0541,13147,0.0174,0.6313,48,0.0667,0.2632,6638,-0.0719,0.0997,246,-0.2313,-0.5607,5892,0.0403,0.6597,3417,0.0056,1.0018,179,0.0064,-0.0067,1911,-0.0005,-0.0533,562374,0.0268,-0.0986,16556,0.013,0.676,0.2599,-0.003,0.0481,0
201907,Mississippi,MS,201825,0.0094,0.035,10681,0.006,-0.0634,87,0.061,-0.0114,3178,-0.0598,-0.0137,142,0.5435,-0.0658,2296,-0.0481,-0.1115,2650,-0.0473,-0.0013,99,0.0027,0.0405,2041,0.001,-0.0015,262263,0.0058,0.0286,13294,-0.0053,-0.0504,0.2481,-0.0139,0.0154,0
201907,Iowa,IA,212495,-0.0252,0.0407,12955,0.0217,0.0593,64,0.0847,0.0492,5308,-0.0694,0.04,354,-0.0484,-0.1194,4490,0.0104,0.1344,4786,-0.0728,0.0636,124,-0.0194,0.0486,1639,-0.0049,-0.0141,254246,-0.0042,0.0346,17715,-0.0007,0.0647,0.3694,-0.0377,0.0015,0
201907,Wyoming,WY,264925,0.0193,0.0193,3613,0.0655,-0.0987,68,-0.0493,-0.1346,1298,-0.1036,0.0692,34,0.4167,-0.0556,688,0.1316,0.0299,737,-0.0671,0.1074,122,0.0117,0.0369,2135,0.0021,-0.0331,625090,0.1025,0.2081,4342,0.0484,-0.0702,0.204,-0.029,0.038,0
201907,Arizona,AZ,350000,0,0.0608,22400,-0.0618,-0.0544,59,0.0446,0.0636,11756,-0.0878,-0.0939,990,-0.199,-0.1951,9096,-0.1179,-0.1983,15269,-0.0592,0.9204,173,-0.0012,0.0566,2118,-0.0021,0.0091,539266,-0.0129,0.0728,37608,-0.0605,0.1898,0.6817,0.0019,0.346,0
201907,Kentucky,KY,219250,-0.003,0.0968,14291,0.0332,-0.0484,65,0.0574,-0.0153,6396,-0.0391,-0.009,182,0.0581,-0.35,4370,0.0495,-0.0082,7041,-0.0352,-0.0076,106,0.002,0.0546,2000,0,0.0034,285851,-0.0107,0.0413,21308,0.0118,-0.0352,0.4927,-0.0349,0.0202,0
201907,New York,NY,474996,-0.0284,0.1243,65323,0.0033,-0.0031,70,0.0692,0.0611,24918,0.0064,0.0777,524,-0.1027,-0.4981,15498,-0.0331,-0.0344,14896,0.0074,0.0398,220,-0.0289,0.1355,1829,-0.0054,0.0027,1024558,-0.0275,0.0309,79748,0.0016,0.0045,0.228,0.0009,0.0094,0
201907,Virginia,VA,330945,-0.0118,0.0823,32676,-0.0045,-0.1536,60,0.1226,-0.048,14934,-0.06,-0.0061,628,-0.0427,-0.5565,9006,-0.0016,-0.259,10002,-0.0642,-0.0203,148,0.0018,0.0335,2158,-0.0051,0.0244,452300,-0.0034,0.0791,42487,-0.0204,-0.1258,0.3061,-0.0195,0.0417,0
201907,Maryland,MD,349795,-0.0006,0.0306,21882,-0.0029,-0.0321,54,0.08,-0.0357,10746,-0.0997,-0.0282,460,0.1616,-0.0945,7134,-0.0643,-0.0931,3099,-0.1147,-0.2147,171,-0.0104,-0.0205,2007,0.0035,0.0461,457932,-0.0115,0.0312,25103,-0.0165,-0.0533,0.1416,-0.0179,-0.0329,0
201907,Massachusetts,MA,532500,-0.0137,0.0671,18210,-0.0183,0.0262,53,0.1778,0.06,8804,-0.2022,-0.098,150,-0.2788,-0.1667,5708,-0.1336,-0.0176,2867,-0.1076,-0.0914,264,-0.0058,0.068,1990,-0.0051,0.0098,840509,-0.0034,0.0803,21019,-0.0407,0.0152,0.1574,-0.0157,-0.0204,0
201907,Utah,UT,410900,-0.0024,0.0464,11661,0.0173,0.0826,52,0.051,0.1196,6116,-0.0974,-0.0274,532,-0.2652,-0.0037,4300,0.0654,0.2113,7897,-0.0123,0.0078,154,0.009,0.0711,2708,-0.0101,-0.0234,838062,0.2772,0.2741,19493,0.0045,0.0483,0.6772,-0.0203,-0.0502,0
201907,Oklahoma,OK,209936,0.0002,0.1052,15097,0.0074,-0.1783,63,0.0678,-0.0156,6630,0.0027,-0.0414,186,0.4091,-0.6395,4602,0.1041,-0.2955,3080,0.0088,0.0687,104,0.0006,0.0594,1979,0.0027,0.015,284153,0.0051,0.0976,18165,0.0053,-0.145,0.204,0.0003,0.0472,0
201906,Alabama,AL,235000,0.0004,0.0935,20866,0.0157,-0.1155,71,0,-0.0533,8284,-0.0349,0.0015,532,-0.0075,-0.3448,4756,0.0366,-0.1726,2588,-0.0803,0.0948,109,0.0055,0.0771,2025,0.0002,0.0105,309142,0.0057,0.0837,23423,0.0036,-0.0989,0.124,-0.0129,0.0238,0
201906,Oregon,OR,429900,0.001,0,16234,0.1349,0.0811,43,0.0118,-0.0227,9564,-0.0598,0.0396,352,0.4309,0.1429,5568,0.2136,0.1354,2381,0.0556,-0.0514,220,-0.0019,0.0293,2001,0.0068,-0.0138,554216,-0.0052,-0.0218,18589,0.1271,0.063,0.1467,-0.011,-0.0205,0
201906,Massachusetts,MA,539900,-0.0092,0.08,18549,0.0962,0.0636,45,0.125,0.125,11036,-0.0964,-0.0992,208,0.6508,0.0612,6588,0.2812,0.1534,3212,-0.0637,-0.0652,266,0.0001,0.0615,2000,0,0.0121,843364,0.0064,0.0598,21910,0.0774,0.0425,0.1732,-0.0296,-0.0239,0
201906,Kentucky,KY,219900,0.0043,0.105,13832,0.0365,-0.0399,61,0,0,6656,0.0009,-0.016,172,-0.1313,-0.2037,4164,0.149,-0.0133,7297,0.0009,0.0201,106,0.0013,0.0574,2000,0.0014,0.007,288947,0.0004,0.0541,21059,0.0249,-0.0232,0.5275,-0.0188,0.0311,0
201906,Minnesota,MN,299900,0,0.0341,20875,0.1052,0.1392,42,0.05,-0.0455,14044,-0.0062,0.0588,264,-0.1484,-0.9245,6428,0.3653,-0.218,10993,0.0278,-0.1894,147,-0.0024,0.0461,2056,-0.0019,-0.0406,387115,-0.0068,-0.0008,31793,0.0784,-0.0014,0.5266,-0.0396,-0.2135,0
201906,New York,NY,488888,-0.0033,0.1396,65105,0.0445,0.019,65,0.0569,0.1207,24760,-0.1932,-0.0096,584,-0.1098,-0.4252,16028,0.1698,0.0492,14786,0.0841,0.0138,227,-0.0108,0.1547,1839,-0.0005,0.0082,1053524,-0.0141,0.0279,79618,0.0548,0.0188,0.2271,0.0083,-0.0012,0
201906,Tennessee,TN,293500,-0.0035,0.0791,24786,0.0168,-0.0553,51,0.0303,-0.0192,13472,-0.0582,-0.0286,636,-0.0862,-0.2167,7416,0.0925,-0.0185,11376,-0.0321,0.0349,134,-0.0022,0.0707,2232,0.0054,0.0309,393888,0.0034,0.0732,36056,0.0006,-0.029,0.459,-0.0232,0.04,0
201906,North Dakota,ND,239000,-0.0019,-0.0041,3833,0.0603,0.0232,58,0.0357,0.0175,1360,-0.0621,0.0863,32,-0.1579,-0.2727,1076,0.2144,0.0803,257,0.0576,-0.0115,113,0.0036,-0.0019,2155,0.0048,-0.0051,278217,0.0033,-0.017,4089,0.0596,0.021,0.067,-0.0002,-0.0024,0
201906,Oklahoma,OK,209900,0,0.1053,14986,0.0135,-0.1589,59,0.0442,0,6612,-0.057,-0.0666,132,-0.1538,-0.431,4168,0.0849,-0.2212,3053,-0.0701,0.0538,104,-0.0005,0.0534,1974,-0.001,0.0154,282713,0.0096,0.0924,18069,-0.0011,-0.1285,0.2037,-0.0183,0.0411,0
201906,West Virginia,WV,174900,0.0026,0.0411,7696,0.0382,-0.0499,79,-0.0186,-0.0814,2240,-0.0953,-0.0244,84,0.4483,0.05,1684,0.0726,0.0096,1919,-0.0342,0.0823,94,0.0049,0.0186,1812,0.003,0.0064,235620,-0.0012,0.0253,9590,0.0229,-0.0271,0.2494,-0.0187,0.0305,0
201906,Illinois,IL,269900,0.0017,0.0753,54182,0.0534,0.0157,50,0.0638,-0.0196,33772,0.1771,0.2689,388,-0.0396,-0.8756,19464,0.1314,-0.2892,26630,-0.049,-0.0396,136,0.0006,0.0771,1874,0.0037,-0.0137,386134,-0.0078,0.015,80707,0.0171,0.0016,0.4915,-0.0529,-0.0283,0
201906,Washington,WA,479999,0.0021,0.1085,18110,0.1157,0.1275,37,0.0882,0.1563,17000,-0.1173,0.0358,448,-0.1318,-0.8793,6396,0.1504,0.0172,11874,0.066,0.0399,231,0.0034,0.1267,2090,-0.0007,-0.0188,665590,-0.0076,0.0749,30020,0.0983,0.0919,0.6557,-0.0306,-0.0552,0
201906,South Carolina,SC,289900,0.0016,0.0391,27520,-0.0042,-0.0147,74,0.0278,0,10712,-0.0374,-0.0022,1016,0.0763,-0.244,7916,0.0013,-0.0463,11200,0.0044,0.0116,139,0.0021,0.0622,2086,0.008,-0.0071,433185,0.0018,0.0425,38552,-0.0019,-0.0067,0.407,0.0035,0.0106,0
201906,Ohio,OH,197000,0.0289,0.0951,27757,0.025,-0.0812,49,0.0426,-0.02,18376,-0.0138,-0.0261,464,-0.0169,-0.7364,10444,0.1507,-0.2287,20479,0.0351,-0.0182,107,0.0062,0.0593,1800,0.0073,0.0158,274700,0.007,0.0479,48353,0.0408,-0.0541,0.7378,0.0072,0.0474,0
201906,Wyoming,WY,259900,0.0075,0.0035,3391,0.0675,-0.1378,71,-0.1341,-0.0274,1448,0.126,0.164,24,0.0909,-0.1429,608,0.2667,-0.0675,790,0.0526,0.1127,121,0.0051,0.0289,2131,-0.0005,-0.0236,566980,0.0774,0.1635,4141,0.0581,-0.106,0.233,-0.0033,0.0524,0
201906,Florida,FL,330000,0,0.003,139682,-0.031,0.0397,82,0.0314,0.0513,46908,-0.0866,-0.0208,3636,-0.1268,-0.4315,38724,-0.0552,-0.2971,58476,-0.0268,0.0291,183,0.001,0.0203,1772,0.0028,-0.0145,628452,-0.0091,0.0125,197766,-0.0282,0.0367,0.4186,0.0018,-0.0043,0
201906,Idaho,ID,360000,0.0156,0.1077,7272,0.1058,-0.0971,40,0,-0.0698,4852,-0.0308,0.0159,124,-0.2706,-0.4364,2232,0.4109,0.1974,856,0.1088,0.6336,169,0.0074,0.088,2210,0.0096,0.017,558032,0.0118,0.0892,8117,0.1076,-0.0515,0.1177,0.0003,0.0527,0
201906,Texas,TX,299990,0,0.0003,104107,0.045,0.0589,56,0.0467,0.0769,48960,0.0145,0.0277,3076,-0.2951,-0.444,38272,0.1251,-0.0665,44199,-0.0133,0.0028,132,-0.0008,0.0374,2295,0.0013,-0.0222,422940,-0.0024,0.0091,147897,0.0271,0.041,0.4246,-0.0251,-0.0238,0
201906,Utah,UT,411900,0.0046,0.0428,11462,0.0537,0.1143,49,0.0426,0.0889,6776,-0.027,0.0132,724,0.097,0.1242,4036,0.1003,0.1692,7995,0.0144,-0.0161,153,0.0042,0.0748,2735,0.0006,-0.0194,656168,0.0015,-0.0015,19406,0.0371,0.0555,0.6975,-0.027,-0.0925,0
201906,Nevada,NV,339900,0.0146,-0.0784,12922,0.0233,0.7488,45,0.0345,0.1538,7152,-0.0353,0.234,320,0.1034,-0.4839,5664,0.0817,0.893,3398,-0.0032,-0.5103,178,0.0039,-0.02,1912,0.0108,-0.0741,547709,0.0098,-0.179,16344,0.0184,0.14,0.263,-0.007,-0.6761,0
