Year,County,0BR,1BR,2BR,3BR,4BR
2014,Matanuska-Susitna Borough,Metro,706,817,1081,1593
2014,Nome Census,Area,809,1005,1360,1694
2014,North Slope,Borough,627,789,936,1166
2014,Northwest Arctic,Borough,922,962,1141,1421
2014,Petersburg Census,Area,595,612,828,1031
2014,Prince of,Wales-Hyder,Census,Area,532,536
2014,Sitka City,and,Borough,790,838,1134
2014,Skagway Municipality,804,944,1119,1394,1616
2014,Southeast Fairbanks,Census,Area,591,699,926
2014,Valdez-Cordova Census,Area,649,687,858,1208
2014,Wade Hampton,Census,Area,521,612,726
2014,Wrangell City,and,Borough,577,627,804
2014,Yakutat City,and,Borough,513,558,715
2014,Yukon-Koyukuk Census,Area,574,589,710,884
2015,Aleutians East,Borough,599,703,834,1039
2015,Aleutians West,Census,Area,876,1088,1472
2015,Anchorage Municipality,Metro,809,936,1199,1767
2015,Bethel Census,Area,832,953,1289,1605
2015,Bristol Bay,Borough,778,800,1083,1457
2015,Denali Borough,967,1135,1346,1983,1990
2015,Dillingham Census,Area,758,891,1056,1315
2015,Fairbanks North,Star,Borough,Metro,819,1018
2015,Haines Borough,657,741,915,1348,1353
2015,Hoonah-Angoon Census,Area,548,564,763,950
2015,Juneau City,and,Borough,769,933,1262
2015,Kenai Peninsula,Borough,664,704,882,1105
2015,Ketchikan Gateway,Borough,653,843,1097,1616
2015,Kodiak Island,Borough,675,795,994,1465
2015,Lake and,Peninsula,Borough,531,623,739
2015,Matanuska-Susitna Borough,Metro,658,761,1007,1484
2015,Nome Census,Area,807,1003,1357,1690
2015,North Slope,Borough,734,925,1097,1366
2015,Northwest Arctic,Borough,1019,1064,1261,1571
2015,Petersburg Census,Area,694,715,967,1204
2015,Prince of,Wales-Hyder,Census,Area,664,668
2015,Sitka City,and,Borough,807,856,1158
2015,Skagway Municipality,857,1007,1194,1487,1724
2015,Southeast Fairbanks,Census,Area,623,736,976
2015,Valdez-Cordova Census,Area,771,815,1019,1435
2015,Wade Hampton,Census,Area,624,733,869
2015,Wrangell City,and,Borough,596,648,830
2015,Yakutat City,and,Borough,625,679,870
2015,Yukon-Koyukuk Census,Area,593,609,734,914
2016,Aleutians East,Borough,662,791,916,1149
2016,Aleutians West,Census,Area,927,1153,1503
2016,Anchorage Municipality,Metro,882,1021,1292,1883
2016,Bethel Census,Area,1020,1175,1369,1699
2016,Bristol Bay,Borough,863,892,1194,1513
2016,Denali Borough,788,861,1090,1399,1681
2016,Dillingham Census,Area,790,926,1092,1355
2016,Fairbanks North,Star,Borough,Metro,759,919
2016,Haines Borough,647,773,895,1149,1380
2016,Hoonah-Angoon Census,Area,485,621,786,1052
2016,Juneau City,and,Borough,813,981,1313
2016,Kenai Peninsula,Borough,788,793,996,1269
2016,Ketchikan Gateway,Borough,736,949,1193,1657
2016,Kodiak Island,Borough,743,828,958,1396
2016,Lake and,Peninsula,Borough,612,731,846
2016,Matanuska-Susitna Borough,Metro,624,756,1012,1475
2016,Nome Census,Area,849,1086,1376,1708
2016,North Slope,Borough,658,765,885,1131
2016,Northwest Arctic,Borough,960,1007,1166,1447
2016,Petersburg Census,Area,634,768,1028,1276
2016,Prince of,Wales-Hyder,Census,Area,760,765
2016,Sitka City,and,Borough,823,899,1203
2016,Skagway Municipality,904,955,1250,1604,1928
2016,Southeast Fairbanks,Census,Area,847,1012,1171
2016,Valdez-Cordova Census,Area,845,851,1139,1413
2016,Wade Hampton,Census,Area,639,697,883
2016,Wrangell City,and,Borough,619,640,856
2016,Yakutat City,and,Borough,720,786,996
2016,Yukon-Koyukuk Census,Area,591,595,776,963
2017,Aleutians East,Borough,774,934,1077,1347
2017,Aleutians West,Census,Area,1073,1272,1691
2017,Anchorage Municipality,Metro,888,1018,1293,1882
2017,Bethel Census,Area,1052,1269,1464,1832
2017,Bristol Bay,Borough,894,936,1244,1558
2017,Denali Borough,1134,1237,1579,2044,2451
2017,Dillingham Census,Area,856,1033,1192,1611
2017,Fairbanks North,Star,Borough,Metro,804,953
2017,Haines Borough,723,873,1007,1303,1563
2017,Hoonah-Angoon Census,Area,546,674,861,1182
2017,Juneau City,and,Borough,930,1103,1466
2017,Kenai Peninsula,Borough,862,867,1113,1453
2017,Ketchikan Gateway,Borough,836,1006,1317,1722
2017,Kodiak Island,Borough,902,950,1096,1595
2017,Lake and,Peninsula,Borough,654,789,910
2017,Matanuska-Susitna Borough,Metro,660,783,1041,1515
2017,Nome Census,Area,1004,1239,1582,1979
2017,North Slope,Borough,948,1067,1231,1648
2017,Northwest Arctic,Borough,1043,1094,1262,1579
2017,Petersburg Census,Area,673,798,1060,1326
2017,Prince of,Wales-Hyder,Census,Area,822,828
2017,Sitka City,and,Borough,895,989,1278
2017,Skagway Municipality,1016,1093,1414,2058,2195
2017,Southeast Fairbanks,Census,Area,878,1060,1223
2017,Valdez-Cordova Census,Area,851,857,1139,1425
2017,Wade Hampton,Census,Area,697,760,971
2017,Wrangell City,and,Borough,725,760,1010
2017,Yakutat City,and,Borough,849,926,1182
2017,Yukon-Koyukuk Census,Area,595,599,789,987
2018,Aleutians East,Borough,751,915,1051,1318
2018,Aleutians West,Census,Area,1038,1224,1628
2018,Anchorage Municipality,Metro,923,1035,1337,1945
2018,Bethel Census,Area,1058,1290,1481,1857
2018,Bristol Bay,Borough,892,949,1248,1610
2018,Denali Borough,1042,1130,1458,1840,2244
